country,industry,sector,longBusinessSummary,symbol
India,Integrated Freight & Logistics,Industrials,"Maheshwari Logistics Limited, together with its subsidiaries, provides logistics services in India. The company operates in three segments: Trading, Transportation & Port Service, and Manufacturing Kraft Paper. It offers logistics and transportation services for various industries, such as cement, paper, textiles, fertilizers, etc. The company owns trucks. It is also involved in supply of non-coking coal; manufacture of kraft paper; and trading in various papers. Maheshwari Logistics Limited was incorporated in 2006 and is headquartered in Vapi, India.",MAHESHWARI
