country,industry,sector,longBusinessSummary,symbol
India,Software - Application,Technology,"Nucleus Software Exports Limited provides lending and transaction banking products to the financial services industry in India, the Far East, South East Asia, Europe, the Middle East, Africa, Australia, and internationally. Its products include FinnOne Neo, a lending solution designed to support retail, corporate, and Islamic sectors for banks and other financial service companies; FinnOne Neo customer acquisition system, a loan origination software; FinnOne Neo loan management system; FinnOne Neo collections, a automation-ready framework for quick interfaces; PaySe, an online and offline digital payment solution; and other software services. The company offers FinnOne Neo, a digital lending platform; FinnAxia, an integrated global transaction banking solution comprising global receivables, global payments, global liquidity management, financial supply chain management, financial supply chain management, virtual account management, digital compass, e-Trade Finance, and business internet banking; FarEdge anomaly detector, a solution for productivity and security. In addition, it provides testing, consulting, application development, maintenance, and infrastructure management services. The company was founded in 1986 and is based in Noida, India.",NUCLEUS
