country,industry,sector,longBusinessSummary,symbol
India,Banks—Regional,Financial Services,"CSB Bank Limited provides banking and financial services for small and medium enterprises, retail, and NRI customers in India. The company operates through Treasury, Corporate/Wholesale Banking, Retail Banking, and Other Banking Operations segments. It offers savings and current, and fixed deposit accounts; life and general life insurances; digital access, which includes net and mobile banking, e-passbook, pay bill, and online transaction registration services; and doorstep banking services. In addition, the company provides personal, gold, vehicle, home, and educational loans; tax payer's liquidity and casy cash scheme, medicash, VIP car loan, and base rate and service charges; and NRI banking services including NRO, NRE, FCNR, RFC accounts, loans, inward remittance, correspondent banks, SWIFT central, and forex rates, as well as Agri/FI banking services. Further, it offers SME and corporate banking services, which includes term and working capital loans, export and import finance, letter of credit, buyer and suppliers credit, commercial vehicle loans, inland and TReDs bill discounting, and cash credit and overdraft services; and trade finance services, such as packing credit, export bill collection, discounting, negotiation, purchase, export LC advising, and advance remittance against export services. CSB Bank Limited was formerly known as The Catholic Syrian Bank Limited. CSB Bank Limited was incorporated in 1920 and is based in Thrissur, India.",CSBBANK
