country,industry,sector,longBusinessSummary,symbol
India,Scientific & Technical Instruments,Technology,"Nitiraj Engineers Limited manufactures and sells various electronic weighing scales and systems and digital fare meters for industrial and domestic sectors in India and internationally. It operates through Electronic Weighing Scales and Systems; Electronic Currency Counting Machines; Digital Fare Meters; Home & Hotel Automation; and Mechanical Scales segments. The company offers jewelry, tabletop, price computing, piece counting, platform, hanging, industrial, kitchen, baby weighing, person weighing, adult weighing, and body mass index scales; and analytical weighing balances, special application indicators, growth monitoring devices, currency counting machines, taxi fare meters, and home automation and security products, as well as security and automation products. It markets its products under the Phoenix brand name through sales and service network comprising of branch offices and dealers, and distributors. The company was incorporated in 1989 and is based in Dhule, India.",NITIRAJ
