dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
480.0,0.012200001,0.6075,,,PAGEIND
480.0,0.012200001,0.6075,120.0,2024-05-31,PAGEIND
480.0,0.0119,0.6075,120.0,2024-05-31,PAGEIND
480.0,0.0116,0.6075,120.0,2024-05-31,PAGEIND
480.0,0.0112,0.6075,120.0,2024-05-31,PAGEIND
1200.0,0.0298,0.71639997,300.0,2024-08-16,PAGEIND
1200.0,0.0295,0.71639997,300.0,2024-08-16,PAGEIND
1200.0,0.028900001,0.71639997,300.0,2024-08-16,PAGEIND
1200.0,0.028199999,0.71639997,300.0,2024-08-16,PAGEIND
1200.0,0.0297,0.71639997,300.0,2024-08-16,PAGEIND
1200.0,0.0277,0.71639997,300.0,2024-08-16,PAGEIND
1200.0,0.0279,0.71639997,300.0,2024-08-16,PAGEIND
1200.0,0.028499998,0.71639997,300.0,2024-08-16,PAGEIND
1200.0,0.029000001,0.71639997,300.0,2024-08-16,PAGEIND
1200.0,0.026400002,0.71639997,300.0,2024-08-16,PAGEIND
1200.0,0.026400002,0.71639997,300.0,2024-08-16,PAGEIND
