dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
100.0,0.0036000002,0.15810001,50.0,2024-02-08,SHREECEM
110.0,0.004,0.15810001,,,SHREECEM
110.0,0.0039,0.15810001,,,SHREECEM
110.0,0.0045,0.0858,,,SHREECEM
110.0,0.0043,0.0858,,,SHREECEM
110.0,0.0042,0.0858,,,SHREECEM
110.0,0.0044,0.0858,,,SHREECEM
