priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
2.6698127,3.0740144,14.8811455,2.394,9.834,GPIL,2024-07-07
2.7634156,3.1792974,15.407368,2.481,10.19,GPIL,2024-07-13
2.625365,3.0174196,14.618952,2.347,9.642,GPIL,2024-07-20
2.485133,2.892023,14.005776,2.244,9.217,GPIL,2024-07-27
2.4706676,2.892023,14.005776,2.244,9.217,GPIL,2024-07-27
2.6483061,3.2667708,15.01411,2.553,10.409,GPIL,2024-08-03
2.6592746,3.225547,14.005967,,,GPIL,2024-08-10
2.3369768,2.8903475,12.563222,2.183,8.3,GPIL,2024-08-17
2.31631,2.8662271,12.453632,2.216,8.425,GPIL,2024-08-24
2.243774,2.7764702,12.062111,2.142,8.145,GPIL,2024-09-01
2.1959355,2.7158039,11.80605,2.092,7.955,GPIL,2024-09-08
2.2428288,2.7753007,12.063159,2.141,8.141,GPIL,2024-09-15
2.2189653,2.7457716,11.9242,2.117,8.049,GPIL,2024-09-21
2.4962256,3.0860877,13.405513,2.397,9.112,GPIL,2024-09-28
2.4436617,3.0238135,13.141678,2.345,8.918,GPIL,2024-10-05
2.2847667,2.7906501,12.120634,2.154,8.189,GPIL,2024-10-12
2.214476,2.7219436,11.822222,2.097,7.975,GPIL,2024-10-19
