dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
8.0,0.0343,0.94589996,,,HEIDELBERG
8.0,0.0352,0.94589996,,,HEIDELBERG
8.0,0.0354,0.94589996,,,HEIDELBERG
8.0,0.0341,0.94589996,,,HEIDELBERG
8.0,0.0342,0.94589996,,,HEIDELBERG
8.0,0.0352,1.0219,,,HEIDELBERG
8.0,0.036,1.0219,,,HEIDELBERG
8.0,0.0366,1.0219,,,HEIDELBERG
8.0,0.0345,1.0219,,,HEIDELBERG
8.0,0.0346,1.0219,,,HEIDELBERG
8.0,0.0347,1.0219,,,HEIDELBERG
8.0,0.0357,1.0219,,,HEIDELBERG
8.0,0.0339,1.0219,,,HEIDELBERG
