dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
4.25,0.0034999999,0.2833,,,METROBRAND
4.25,0.0032,0.2833,,,METROBRAND
4.25,0.0031,0.2833,2.75,2024-01-31,METROBRAND
4.25,0.0031,0.2833,,,METROBRAND
4.25,0.0032,0.2841,2.75,2024-01-31,METROBRAND
4.5,0.0034999999,0.2841,2.25,2024-09-06,METROBRAND
4.5,0.0034,0.2841,,,METROBRAND
4.5,0.0034,0.282,,,METROBRAND
4.5,0.0036000002,0.282,,,METROBRAND
4.5,0.0036000002,0.282,2.25,2024-09-06,METROBRAND
4.5,0.0037,0.282,,,METROBRAND
4.5,0.0034999999,0.282,,,METROBRAND
