country,industry,sector,longBusinessSummary,symbol
India,Specialty Industrial Machinery,Industrials,"Kirloskar Oil Engines Limited manufactures and distributes diesel engines, agricultural pump sets, electric pump sets, power tillers, generating sets, and spares in India and internationally. It operates in three segments: Business to Business, Business to Customer, and Financial Services. The company offers power generation solutions for residential gensets, telecom, infrastructure, realty, hospitality, banks, defense, retail, healthcare, manufacturing, and data center; and farm mechanization products, such as power tillers and weeders, rotary tillers, and hand held tools for agriculture, as well as distributes spare parts, oil, and other allied products, including electric motors. It also provides industrial engines for applications in various sectors, such as earth moving, construction, railways, oil and gas, agriculture, defense and nuclear, firefighting and other pump sets, mining, fishery, excavation, material handling, and marine; and water management solutions, that includes diesel engines, electric and engine based pumps, pump-sets, alternators, induction motors, small engines, and column pipes and cables. In addition, the company offers organic waste and firefighting solutions. Further, it provides financial services. The company uses retail channel for distribution. The company was formerly known as Kirloskar Engines India Limited and changed its name to Kirloskar Oil Engines Limited in March 2010. Kirloskar Oil Engines Limited was founded in 1946 and is based in Pune, India.",KIRLOSENG
