quickRatio,currentRatio,debtToEquity,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,symbol,Date
1.565,2.335,0.331,0.09714,0.20411,0.13249,0.12612,0.19559999,0.38793,SWARAJENG,2024-07-07
1.565,2.335,0.331,0.09714,0.20411,0.13249,0.12612,0.19559999,0.38793,SWARAJENG,2024-07-13
1.565,2.335,0.331,0.09714,0.20411,0.13249,0.12612,0.19559999,0.38793,SWARAJENG,2024-07-20
,,0.331,0.09749,0.20563999,0.13282,0.12854,,,SWARAJENG,2024-07-27
,,0.331,0.09749,0.20563999,0.13282,0.12854,,,SWARAJENG,2024-08-03
,,0.331,0.09749,0.20563999,0.13282,0.12854,,,SWARAJENG,2024-08-10
,,0.331,0.09749,0.20563999,0.13282,0.12854,,,SWARAJENG,2024-08-17
,,0.331,0.09749,0.20563999,0.13282,0.12854,,,SWARAJENG,2024-08-24
,,0.331,0.09749,0.20563999,0.13282,0.12854,,,SWARAJENG,2024-09-01
,,0.331,0.09749,0.20563999,0.13282,0.12854,,,SWARAJENG,2024-09-08
,,0.331,0.09749,0.20563999,0.13282,0.12854,,,SWARAJENG,2024-09-15
,,0.331,0.09749,0.20563999,0.13282,0.12854,,,SWARAJENG,2024-09-21
,,0.331,0.09749,0.20563999,0.13282,0.12854,,,SWARAJENG,2024-09-28
,,0.331,0.09749,0.20563999,0.13282,0.12854,,,SWARAJENG,2024-10-05
,,0.331,0.09749,0.20563999,0.13282,0.12854,,,SWARAJENG,2024-10-12
,,0.331,0.09749,0.20563999,0.13282,0.12854,,,SWARAJENG,2024-10-19
