country,industry,sector,longBusinessSummary,symbol
India,Information Technology Services,Technology,"GSS Infotech Limited, together with its subsidiaries, provides information technology (IT) services in India, Bangladesh, and the United States. The company offers consulting services comprising professional services; digital transformation services consisting of agile and DevOps, API platform, and enterprise platform management; application services, including application development, transformation, and maintenance services, as well as quality engineering solutions; and managed services, including network operations center, security operations center, data center, and storage infrastructure services. It also provides applied intelligence solutions, such as artificial intelligence, data science and machine learning, Internet of Things, and automation; enterprise security solutions, including digital identity governance, application security, and cyber security services; and enterprise cloud solutions, such as cloud infrastructure, cloud migration, and hybrid cloud management services. In addition, the company offers an asset management software; TruVu, a data visualization and analytics platform; UniDesk, a cloud-based service desk platform for IT infrastructure; ibStream, a mobile marketing solution; and IT service support management tool that offers tighter integration of functions that correlates with the activities of the broader IT support organization. It serves government entities, educational institutions, healthcare organizations, and other businesses. The company was formerly known as GSS America Infotech Limited and changed its name to GSS Infotech Limited in March 2011. GSS Infotech Limited was founded in 1999 and is headquartered in Hyderabad, India.",GSS
