dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
120.0,0.0128999995,0.97480005,,,MAHSCOOTER
120.0,0.0128,0.97480005,60.0,2024-06-28,MAHSCOOTER
120.0,0.0128999995,0.97480005,60.0,2024-06-28,MAHSCOOTER
120.0,0.0128999995,0.9382,60.0,2024-06-28,MAHSCOOTER
120.0,0.012999999,0.9382,60.0,2024-06-28,MAHSCOOTER
120.0,0.0134000005,0.9382,60.0,2024-06-28,MAHSCOOTER
120.0,0.0134000005,0.9382,,,MAHSCOOTER
120.0,0.013200001,0.9382,60.0,2024-06-28,MAHSCOOTER
120.0,0.0127,0.9382,60.0,2024-06-28,MAHSCOOTER
120.0,0.0123000005,0.9382,60.0,2024-06-28,MAHSCOOTER
120.0,0.0119,0.9382,60.0,2024-06-28,MAHSCOOTER
170.0,0.0162,0.9382,110.0,2024-09-25,MAHSCOOTER
170.0,0.014099999,0.9382,110.0,2024-09-25,MAHSCOOTER
170.0,0.0139999995,0.9382,110.0,2024-09-25,MAHSCOOTER
170.0,0.015,0.9382,110.0,2024-09-25,MAHSCOOTER
170.0,0.0153,0.9382,110.0,2024-09-25,MAHSCOOTER
170.0,0.0153,0.9382,110.0,2024-09-25,MAHSCOOTER
