priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
1.0782531,0.51361495,76.49629,-0.003,0.028,HMVL,2024-07-07
1.0147713,0.48337603,71.99259,-0.066,0.694,HMVL,2024-07-13
1.0038081,0.47815382,71.21481,-0.077,0.809,HMVL,2024-07-20
1.0527769,0.5014796,74.68889,-0.04,0.425,HMVL,2024-07-27
1.0604018,0.50053465,179.71428,-0.02,0.196,HMVL,2024-08-03
1.0284767,0.47696018,171.25,-0.07,0.69,HMVL,2024-08-10
0.9707355,0.45821002,164.51785,-0.094,0.918,HMVL,2024-08-17
1.0177287,0.4803919,172.48213,-0.063,0.618,HMVL,2024-08-24
0.9966555,0.47044486,168.9107,-0.084,0.827,HMVL,2024-09-01
0.9532448,0.449954,161.55357,-0.128,1.257,HMVL,2024-09-08
0.9647296,0.4553751,163.5,-0.117,1.143,HMVL,2024-09-15
0.940074,0.4437371,159.32143,-0.142,1.388,HMVL,2024-09-21
1.0282652,0.4853654,174.26785,-0.052,0.514,HMVL,2024-09-28
0.9629385,0.4545296,163.19643,-0.118,1.161,HMVL,2024-10-05
0.99149257,0.46800783,168.0357,-0.09,0.878,HMVL,2024-10-12
0.9679961,0.44881007,161.14285,-0.131,1.281,HMVL,2024-10-19
