quickRatio,currentRatio,debtToEquity,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,symbol,Date
1.025,1.72,4.823,-0.051370002,0.31664,0.03474,-0.0066000004,0.00171,-0.2017,GREAVESCOT,2024-07-07
1.025,1.72,4.823,-0.051370002,0.31664,0.03474,-0.0066000004,0.00171,-0.2017,GREAVESCOT,2024-07-13
1.055,1.72,4.823,-0.051370002,0.30995,0.02994,-0.0066000004,0.00171,-0.2017,GREAVESCOT,2024-07-20
1.055,1.72,4.823,-0.051370002,0.30995,0.02994,-0.0066000004,0.00171,-0.2017,GREAVESCOT,2024-07-27
1.055,1.72,4.823,-0.051370002,0.30995,0.02994,-0.0066000004,0.00171,-0.2017,GREAVESCOT,2024-08-03
1.055,1.72,4.823,-0.051370002,0.30995,0.02994,-0.0066000004,0.00171,-0.2017,GREAVESCOT,2024-08-10
,,4.823,-0.04433,0.31746998,0.04314,0.0019400001,,,GREAVESCOT,2024-08-17
,,4.823,-0.04433,0.31746998,0.04314,0.0019400001,,,GREAVESCOT,2024-08-24
,,4.823,-0.04433,0.31746998,0.04314,0.0019400001,,,GREAVESCOT,2024-09-01
,,4.823,-0.04433,0.31746998,0.04314,0.0019400001,,,GREAVESCOT,2024-09-08
,,4.823,-0.04433,0.31746998,0.04314,0.0019400001,,,GREAVESCOT,2024-09-15
,,4.823,-0.04433,0.31746998,0.04314,0.0019400001,,,GREAVESCOT,2024-09-21
,,4.823,-0.04433,0.31746998,0.04314,0.0019400001,,,GREAVESCOT,2024-09-28
,,4.823,-0.04433,0.31746998,0.04314,0.0019400001,,,GREAVESCOT,2024-10-05
,,4.823,-0.04433,0.31746998,0.04314,0.0019400001,,,GREAVESCOT,2024-10-12
,,4.823,-0.04433,0.31746998,0.04314,0.0019400001,,,GREAVESCOT,2024-10-19
