dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
11.0,0.019199999,0.20549999,,,GRAPHITE
11.0,0.0196,0.20549999,,,GRAPHITE
11.0,0.0207,0.20549999,,,GRAPHITE
11.0,0.021,0.20549999,,,GRAPHITE
11.0,0.0211,0.20549999,,,GRAPHITE
11.0,0.0215,0.20549999,,,GRAPHITE
11.0,0.0212,0.1545,,,GRAPHITE
11.0,0.021,0.1545,,,GRAPHITE
11.0,0.0207,0.1545,,,GRAPHITE
11.0,0.021300001,0.1545,,,GRAPHITE
11.0,0.0218,0.1545,,,GRAPHITE
11.0,0.0209,0.1545,,,GRAPHITE
11.0,0.019299999,0.1545,,,GRAPHITE
11.0,0.0187,0.1545,,,GRAPHITE
11.0,0.0191,0.1545,,,GRAPHITE
11.0,0.019,0.1545,,,GRAPHITE
11.0,0.0189,0.1545,,,GRAPHITE
