dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
5.0,0.0146,0.2606,,,LAOPALA
5.0,0.0150999995,0.2606,3.0,2023-09-21,LAOPALA
5.0,0.0159,0.2606,3.0,2023-09-21,LAOPALA
5.0,0.015700001,0.2606,3.0,2023-09-21,LAOPALA
5.0,0.015700001,0.2606,,,LAOPALA
5.0,0.015800001,0.2606,3.0,2023-09-21,LAOPALA
5.0,0.0164,0.2715,3.0,2023-09-21,LAOPALA
5.0,0.015700001,0.2715,3.0,2023-09-21,LAOPALA
5.0,0.0150999995,0.2715,5.0,2024-09-23,LAOPALA
5.0,0.0147,0.2715,5.0,2024-09-23,LAOPALA
5.0,0.013200001,0.2715,5.0,2024-09-23,LAOPALA
5.0,0.0143,0.2715,5.0,2024-09-23,LAOPALA
5.0,0.0145000005,0.2715,5.0,2024-09-23,LAOPALA
5.0,0.0139999995,0.2715,5.0,2024-09-23,LAOPALA
