priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
6.5850554,14.836267,67.116394,6.632,36.996,THEJO,2024-07-07
6.293717,14.179876,64.097015,6.338,35.358,THEJO,2024-07-13
5.9070187,13.308638,59.878803,5.948,33.183,THEJO,2024-07-20
6.1588435,13.658383,61.7277,6.105,34.056,THEJO,2024-07-27
5.8033195,12.970831,58.481674,5.802,33.409,THEJO,2024-08-03
5.8773065,13.136198,59.52738,5.876,33.835,THEJO,2024-08-10
5.567966,12.352374,59.169758,5.502,32.23,THEJO,2024-08-17
5.423925,12.032824,57.473297,5.423,31.766,THEJO,2024-08-24
5.1190743,11.356521,54.343487,5.118,29.98,THEJO,2024-09-01
5.219011,11.578228,55.24523,5.218,30.566,THEJO,2024-09-08
5.362761,11.897133,56.813515,5.362,31.408,THEJO,2024-09-15
5.281241,11.716283,55.96138,5.28,30.93,THEJO,2024-09-21
5.0611086,11.227925,53.761322,5.06,29.641,THEJO,2024-09-28
4.9944196,11.079978,52.911278,4.993,29.25,THEJO,2024-10-05
4.756936,10.553127,50.509468,4.756,27.859,THEJO,2024-10-12
4.6417813,10.29766,49.215828,4.641,27.184,THEJO,2024-10-19
