country,industry,sector,longBusinessSummary,symbol
India,"Furnishings, Fixtures & Appliances",Consumer Cyclical,"Johnson Controls-Hitachi Air Conditioning India Limited manufactures and distributes air conditioners, chillers, refrigerators, air purifiers, and variable refrigerant flow systems in India and internationally. The company offers inverter, fixed speed, split, non-inverter, hot and cold, packaged, window, and cassette air conditioners (AC); ducted and ductless air conditioners; centralized AC and room AC controllers; and water- and air-cooled screw chillers, and centrifugal chillers; as well as air quality solutions, and AC apps and controllers. It provides after sales services, including repair and maintenance. The company offers its products under the Hitachi brand. It exports its products. The company was formerly known as Hitachi Home & Life Solutions (India) Limited and changed its name to Johnson Controls-Hitachi Air Conditioning India Limited in September 2016. The company was incorporated in 1984 and is headquartered in Kadi, India. Johnson Controls-Hitachi Air Conditioning India Limited is a subsidiary of JCHAC India Holdco Limited.",JCHAC
