country,industry,sector,longBusinessSummary,symbol
India,"Furnishings, Fixtures & Appliances",Consumer Cyclical,"Sonam Limited engages in the manufacture and sale of horological items, clocks, clock movements, and related items in India. It offers clock products, such as classy picture and gold dial, designer, LCD, LED digital, musical, night glow, office, regular, sweep, SQ SEZ sweep, rotating, rotating musical, RT/PD musical, pendulum, and pendulum musical clocks, as well as alarm time pieces. The company also provides rotating pendulum musical, light sensor, sweep office, economy, and corporate clocks. In addition, it offers quartz clock movements, and check and correct calculators. The company markets its products under the Sonam, Lotus, LEXY, and ampm brand names. The company was formerly known as Sonam Clock Limited and changed its name to Sonam Limited in September 2023. Sonam Limited was founded in 1996 and is headquartered in Morbi, India.",SONAMLTD
