earningsGrowth,revenueGrowth,symbol,Date
0.197,0.158,RBLBANK,2024-07-07
0.197,0.158,RBLBANK,2024-07-13
0.198,0.081,RBLBANK,2024-07-20
0.075,0.165,RBLBANK,2024-07-27
0.075,0.165,RBLBANK,2024-08-03
0.075,0.165,RBLBANK,2024-08-10
0.075,0.165,RBLBANK,2024-08-17
0.075,0.165,RBLBANK,2024-08-24
0.075,0.165,RBLBANK,2024-09-01
0.075,0.165,RBLBANK,2024-09-08
0.075,0.165,RBLBANK,2024-09-15
0.075,0.165,RBLBANK,2024-09-21
0.075,0.165,RBLBANK,2024-09-28
0.075,0.165,RBLBANK,2024-10-05
0.075,0.165,RBLBANK,2024-10-12
0.075,0.165,RBLBANK,2024-10-19
