dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
23.0,0.0332,2.1241999,,,HINDZINC
23.0,0.0346,2.1241999,,,HINDZINC
23.0,0.0358,2.1241999,,,HINDZINC
23.0,0.0376,2.1241999,,,HINDZINC
23.0,0.0381,2.1241999,,,HINDZINC
23.0,0.0353,1.1942,,,HINDZINC
23.0,0.0387,1.1942,,,HINDZINC
23.0,0.0402,1.1942,,,HINDZINC
35.0,0.0681,1.1942,,,HINDZINC
35.0,0.0699,1.1942,,,HINDZINC
35.0,0.0719,1.1942,,,HINDZINC
35.0,0.0705,1.1942,,,HINDZINC
35.0,0.0715,1.1942,,,HINDZINC
35.0,0.0669,1.1942,,,HINDZINC
35.0,0.0677,1.1942,,,HINDZINC
35.0,0.0694,1.1942,,,HINDZINC
35.0,0.0689,1.1942,,,HINDZINC
