country,industry,sector,longBusinessSummary,symbol
India,Luxury Goods,Consumer Cyclical,"Vaibhav Global Limited, together with its subsidiaries, engages in the manufacture and export of fashion jewelry and lifestyle products in India, the United States of America, the United Kingdom, Germany, and internationally. It offers gemstones and accessories; and lifestyle products, such as home décor, beauty care, and apparels and accessories; as well as call center services. The company markets jewelry and lifestyle products that includes electronic retail through 24/7 proprietary teleshopping channels and various digital platforms, including websites, mobile applications, marketplaces, and OTT platforms. The company was founded in 1980 and is headquartered in Jaipur, India. Vaibhav Global Limited is a subsidiary of Brett Enterprises Private Limited.",VAIBHAVGBL
