priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
2.7474678,5.1491776,29.852865,2.659,21.493,ROUTE,2024-07-07
2.762799,5.177911,30.06521,2.674,21.617,ROUTE,2024-07-13
2.7512062,5.1445103,29.851048,2.656,21.473,ROUTE,2024-07-20
2.6083832,4.7906723,28.903557,2.389,19.202,ROUTE,2024-07-27
2.4246693,4.683908,28.249472,2.334,18.758,ROUTE,2024-08-03
2.4500299,4.645257,28.011433,2.314,18.598,ROUTE,2024-08-10
2.3150754,4.4687757,26.95197,2.218,17.827,ROUTE,2024-08-17
2.3956914,4.641757,28.010033,2.312,18.583,ROUTE,2024-08-24
2.3854213,4.611857,27.854124,2.296,18.459,ROUTE,2024-09-01
2.405929,4.661593,28.1694,2.322,18.666,ROUTE,2024-09-08
2.555958,4.9458594,29.850353,2.469,19.848,ROUTE,2024-09-15
2.4067569,4.663197,28.194002,2.323,18.672,ROUTE,2024-09-21
2.3192117,4.4849653,27.102062,2.231,17.931,ROUTE,2024-09-28
2.3369,4.527846,27.322653,2.253,18.11,ROUTE,2024-10-05
2.3669076,4.5597878,27.549347,2.269,18.242,ROUTE,2024-10-12
2.355478,4.5241995,27.324701,2.251,18.094,ROUTE,2024-10-19
