earningsGrowth,revenueGrowth,symbol,Date
0.386,0.01,CENTRALBK,2024-07-07
0.386,0.01,CENTRALBK,2024-07-13
0.386,0.01,CENTRALBK,2024-07-20
0.912,0.059,CENTRALBK,2024-07-27
0.912,0.059,CENTRALBK,2024-08-03
0.912,0.059,CENTRALBK,2024-08-10
0.912,0.059,CENTRALBK,2024-08-17
0.912,0.059,CENTRALBK,2024-08-24
0.912,0.059,CENTRALBK,2024-09-01
0.912,0.059,CENTRALBK,2024-09-08
0.912,0.059,CENTRALBK,2024-09-15
0.912,0.059,CENTRALBK,2024-09-21
0.912,0.059,CENTRALBK,2024-09-28
0.912,0.059,CENTRALBK,2024-10-05
0.912,0.059,CENTRALBK,2024-10-12
0.472,0.43,CENTRALBK,2024-10-19
