priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
9.826047,6.4719915,62.114483,9.254,46.681,RATEGAIN,2024-07-07
10.153768,6.6878467,64.33646,9.581,48.331,RATEGAIN,2024-07-13
9.816192,6.4654994,62.100548,9.244,46.631,RATEGAIN,2024-07-20
10.053965,6.589251,63.289165,9.432,47.577,RATEGAIN,2024-07-27
9.880809,6.506074,62.490257,9.306,46.941,RATEGAIN,2024-08-03
9.939394,6.546648,62.87997,9.367,47.252,RATEGAIN,2024-08-10
8.701169,6.003765,51.557487,7.911,37.636,RATEGAIN,2024-08-17
8.718484,6.019183,51.54621,8.19,38.964,RATEGAIN,2024-08-24
8.670294,5.985913,51.29694,8.142,38.735,RATEGAIN,2024-09-01
8.715803,6.0130973,51.529903,8.181,38.922,RATEGAIN,2024-09-08
8.779852,6.060163,52.078102,8.249,39.246,RATEGAIN,2024-09-15
8.878021,6.1279225,52.477417,8.348,39.713,RATEGAIN,2024-09-21
8.544721,5.8978662,50.507294,8.014,38.128,RATEGAIN,2024-09-28
8.649354,5.9700885,51.26829,8.119,38.625,RATEGAIN,2024-10-05
8.715784,5.991187,51.270832,8.15,38.771,RATEGAIN,2024-10-12
8.671104,5.9851007,51.289986,8.141,38.729,RATEGAIN,2024-10-19
