dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
8.0,0.015,0.1916,,,DLINKINDIA
8.0,0.0128999995,0.1916,,,DLINKINDIA
8.0,0.0137,0.1916,,,DLINKINDIA
8.0,0.0127,0.1916,,,DLINKINDIA
8.0,0.0134000005,0.1916,,,DLINKINDIA
8.0,0.0148,0.1863,,,DLINKINDIA
8.0,0.0154,0.1863,,,DLINKINDIA
8.0,0.013300001,0.1863,,,DLINKINDIA
8.0,0.0136,0.1863,,,DLINKINDIA
8.0,0.0123000005,0.1863,,,DLINKINDIA
8.0,0.0117,0.1863,,,DLINKINDIA
8.0,0.0125,0.1863,,,DLINKINDIA
8.0,0.0128,0.1863,,,DLINKINDIA
8.0,0.014199999,0.1863,,,DLINKINDIA
8.0,0.0146,0.1863,,,DLINKINDIA
