country,industry,sector,longBusinessSummary,symbol
India,Engineering & Construction,Industrials,"RITES Limited, together with its subsidiaries, provides design, engineering consultancy, and project management services in the field of railways, highways, airports, metros, ports, ropeways, urban transport, inland waterways, and renewable energy. The company operates through five segments: Consultancy Services; Leasing of Railway Rolling Stock & Equipments; Export of Rolling Stock, Equipments and Spares; Turnkey Construction Projects; and Power Generation. It is involved in the engineering design and survey, feasibility studies, detailed design and consultancy, project management consultancy, technical audit, third party inspection, quality assurance, construction supervision, and leasing and export of locomotives and rolling stock; turnkey construction; and maintenance and operational facilities such as smart yards, coaching, and freight maintenance depots. The company also constructs railway workshops, track doubling /tripling/quadruplicating, new/additional railway line, railway electrification, redevelopment of railway stations, institutional buildings, wind, solar and other renewable energy projects on a turnkey basis; civil engineering works; and generates power from windmills and solar energy plants. In addition, it offers services in the field of road/railway tunnels engineering, urban engineering, electrical engineering, information technology, transaction, advisory, procurement, railway electrification, rolling stock design, railway equipment, signaling & telecommunications, surveys, and training programs. The company serves central/state governments, public sector undertakings, large corporations, and private enterprises in India, Asia, Africa, and internationally. RITES Limited was incorporated in 1974 and is based in Gurugram, India.",RITES
