dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
5.0,0.0107,0.16430001,,,NIITMTS
5.0,0.011,0.16430001,2.5,2023-11-10,NIITMTS
5.0,0.0106,0.16430001,2.5,2023-11-10,NIITMTS
5.0,0.010299999,0.16430001,2.5,2023-11-10,NIITMTS
5.0,0.0105,0.1555,2.5,2023-11-10,NIITMTS
5.0,0.0106,0.1555,2.5,2023-11-10,NIITMTS
5.0,0.0109,0.1555,2.5,2023-11-10,NIITMTS
5.5,0.0116,0.1555,2.5,2023-11-10,NIITMTS
5.5,0.0111,0.1555,2.5,2023-11-10,NIITMTS
5.5,0.0108,0.1555,2.75,2024-09-05,NIITMTS
5.5,0.0109,0.1555,2.75,2024-09-05,NIITMTS
5.5,0.0105,0.1555,2.75,2024-09-05,NIITMTS
5.5,0.0107,0.1555,2.75,2024-09-05,NIITMTS
5.5,0.011,0.1555,2.75,2024-09-05,NIITMTS
5.5,0.0109,0.1555,2.75,2024-09-05,NIITMTS
