country,industry,sector,longBusinessSummary,symbol
India,Building Products & Equipment,Industrials,"Astral Limited, together with its subsidiaries, engages in the manufacture and marketing of pipes, water tanks, and adhesives and sealants in India and internationally. The company operates in two segments, Plumbing; and Paints and Adhesives. It offers chlorinated poly vinyl chloride, unplasticized poly vinyl chloride, high-density polyethylene, polypropylene, cross-linked polyethylene piping solutions for hot- and cold-water distribution, drainage, sewerage and drainage, gas distribution, industrial processes, transporting chemicals and hot liquids, radiant floor heating, agriculture pipes and fitting, cable protection, industrial piping, fire protection, specialized fitting, column and conduit pipe, urban infrastructure, and other plumbing applications; and water tanks, such as roto and blow moulded, and underground and loft water tanks, as well as water tanks with anti-viral copper shield used for residential and commercial water storage, rainwater harvesting, firefighting, and other applications. The company also provides bath-ware products comprising faucets, sanitaryware, cisterns, and showers; paints, including interior and exterior emulsions, distempers, enamels, and primer and wall putty undercoats; epoxy, PVA, rubber, anaerobic, and industrial adhesives; epoxy putty, cyanoacrylate, and solvent cements; and silicone, acrylic, and hybrid sealants. In addition, its specialized valves include compact true union ball, single union ball, and industrial ball valves; construction chemicals, such as waterproofing solutions, and tile adhesives and grouts; and infrastructure products comprising drainage, cable protection, and PT duct systems. The company was formerly known as Astral Poly Technik Limited and changed its name to Astral Limited in April 2021. Astral Limited was incorporated in 1996 and is headquartered in Ahmedabad, India.",ASTRAL
