country,industry,sector,longBusinessSummary,symbol
India,Mortgage Finance,Financial Services,"GIC Housing Finance Limited provides housing finance services in India. The company grants housing loans to individuals and to persons/entities engaged in construction of houses/flats for residential purposes. It also provides home loans comprising individual housing, composite, repair and renovation, and home extension loans, as well as balance transfer services; and non housing loans, such as loan against housing property and commercial loans. The company was formerly known as GIC Grih Vitta Limited and changed its name to GIC Housing Finance Limited in November 1993. GIC Housing Finance Limited was incorporated in 1989 and is based in Mumbai, India.",GICHSGFIN
