dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
4.5,0.0171,0.1601,,,GICHSGFIN
4.5,0.0166,0.1601,,,GICHSGFIN
4.5,0.0178,0.1601,,,GICHSGFIN
4.5,0.0175,0.1601,,,GICHSGFIN
4.5,0.0179,0.1601,,,GICHSGFIN
4.5,0.019199999,0.1601,,,GICHSGFIN
4.5,0.0197,0.3057,,,GICHSGFIN
4.5,0.0185,0.3057,,,GICHSGFIN
4.5,0.0188,0.3057,,,GICHSGFIN
4.5,0.0191,0.3057,,,GICHSGFIN
4.5,0.0173,0.3057,,,GICHSGFIN
4.5,0.0186,0.3057,,,GICHSGFIN
4.5,0.0196,0.3057,,,GICHSGFIN
4.5,0.020299999,0.3057,,,GICHSGFIN
4.5,0.0207,0.3057,,,GICHSGFIN
