earningsGrowth,revenueGrowth,symbol,Date
1.047,0.589,IIFLSEC,2024-07-07
1.047,0.589,IIFLSEC,2024-07-13
1.047,0.671,IIFLSEC,2024-07-20
1.047,0.671,IIFLSEC,2024-07-27
1.047,0.671,IIFLSEC,2024-08-03
1.365,0.538,IIFLSEC,2024-08-10
1.365,0.538,IIFLSEC,2024-08-17
1.365,0.538,IIFLSEC,2024-08-24
1.365,0.538,IIFLSEC,2024-09-01
1.365,0.538,IIFLSEC,2024-09-08
1.365,0.538,IIFLSEC,2024-09-15
1.365,0.538,IIFLSEC,2024-09-21
1.365,0.538,IIFLSEC,2024-09-28
1.365,0.538,IIFLSEC,2024-10-05
1.365,0.538,IIFLSEC,2024-10-12
1.365,0.538,IIFLSEC,2024-10-19
