priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
0.44066688,1.8690909,21.416666,0.577,9.452,AKSHAR,2024-07-07
0.42689627,1.8036364,20.666668,0.561,9.183,AKSHAR,2024-07-13
0.3806537,1.6,18.333334,0.51,8.347,AKSHAR,2024-07-20
0.44066688,1.8690909,21.416666,0.577,9.452,AKSHAR,2024-07-27
0.42009977,1.7600001,20.166668,0.55,9.02,AKSHAR,2024-08-03
0.37860775,1.5636364,19.545456,0.501,8.214,AKSHAR,2024-08-10
0.34230307,1.44,18.0,0.465,7.616,AKSHAR,2024-08-17
0.41842863,1.1636363,22.857143,0.401,6.571,AKSHAR,2024-08-24
0.5361117,1.4909091,29.285713,0.483,7.915,AKSHAR,2024-09-01
0.47073242,1.2945454,25.428572,0.434,7.109,AKSHAR,2024-09-08
0.44719565,1.2436364,24.428572,0.421,6.9,AKSHAR,2024-09-15
0.44458044,1.2363636,24.285715,0.419,6.87,AKSHAR,2024-09-21
0.43411973,1.2072726,23.714285,0.412,6.75,AKSHAR,2024-09-28
0.41581428,1.1490909,22.571428,0.397,6.511,AKSHAR,2024-10-05
0.4027376,1.1054546,21.714285,0.386,6.332,AKSHAR,2024-10-12
0.5763397,0.8363636,16.428572,0.319,5.227,AKSHAR,2024-10-19
