country,industry,sector,longBusinessSummary,symbol
India,Electrical Equipment & Parts,Industrials,"Voltamp Transformers Limited manufactures and sells electrical transformers. It offers oil filled transformers, cast resin transformers, unitized sub-stations, induction furnace transformers, compact sub station, and ring main unit. The company also provides various services related to transformers and electrical systems, including spares; asset management; diagnostic and condition monitoring; factory overhaul, repair, refurbishment/capacity enhancement; customer training on site/virtual; retrofit and uprate; onsite overhauling; trouble shooting/emergency; and retro-fill services. It serves government and semi-government projects, refineries, fertilizer plants, cement, steel, chemical, pharmaceuticals, papers, and other industries, as well as state electricity boards in India and internationally. Voltamp Transformers Limited was incorporated in 1967 and is headquartered in Vadodara, India.",VOLTAMP
