earningsGrowth,revenueGrowth,symbol,Date
10.398,1.983,DOLATALGO,2024-07-07
10.398,1.983,DOLATALGO,2024-07-13
10.398,1.983,DOLATALGO,2024-07-20
10.398,1.983,DOLATALGO,2024-07-27
10.398,1.983,DOLATALGO,2024-08-03
4.575,2.483,DOLATALGO,2024-08-10
4.575,2.483,DOLATALGO,2024-08-17
4.575,2.483,DOLATALGO,2024-08-24
4.575,2.483,DOLATALGO,2024-09-01
4.575,2.483,DOLATALGO,2024-09-08
4.575,2.483,DOLATALGO,2024-09-15
4.575,2.483,DOLATALGO,2024-09-21
4.575,2.483,DOLATALGO,2024-09-28
4.575,2.483,DOLATALGO,2024-10-05
4.575,2.483,DOLATALGO,2024-10-12
4.575,2.483,DOLATALGO,2024-10-19
