dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
125.0,0.010299999,0.20979999,,,MARUTI
125.0,0.0098,0.20979999,125.0,2024-08-02,MARUTI
125.0,0.01,0.20979999,125.0,2024-08-02,MARUTI
125.0,0.0099,0.20979999,125.0,2024-08-02,MARUTI
125.0,0.0098,0.1924,125.0,2024-08-02,MARUTI
125.0,0.0098,0.1924,,,MARUTI
125.0,0.010199999,0.1924,125.0,2024-08-02,MARUTI
125.0,0.0101,0.1924,125.0,2024-08-02,MARUTI
125.0,0.010299999,0.1924,125.0,2024-08-02,MARUTI
125.0,0.0093,0.1924,,,MARUTI
125.0,0.0099,0.1924,125.0,2024-08-02,MARUTI
125.0,0.010299999,0.1924,125.0,2024-08-02,MARUTI
