earningsGrowth,revenueGrowth,symbol,Date
33.5,0.41,ZENITHSTL,2024-07-07
33.5,0.41,ZENITHSTL,2024-07-13
33.5,0.41,ZENITHSTL,2024-07-20
33.5,0.41,ZENITHSTL,2024-07-27
33.5,0.41,ZENITHSTL,2024-08-03
33.5,0.41,ZENITHSTL,2024-08-10
33.5,0.41,ZENITHSTL,2024-08-17
,0.168,ZENITHSTL,2024-08-24
,0.168,ZENITHSTL,2024-09-01
,0.168,ZENITHSTL,2024-09-08
,0.168,ZENITHSTL,2024-09-15
,0.168,ZENITHSTL,2024-09-21
,0.168,ZENITHSTL,2024-09-28
,0.168,ZENITHSTL,2024-10-05
,0.168,ZENITHSTL,2024-10-12
,0.168,ZENITHSTL,2024-10-19
