quickRatio,currentRatio,debtToEquity,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,symbol,Date
0.176,1.073,78.79,-0.02469,0.3344,0.03326,0.07683,0.00495,-0.06305,MANGALAM,2024-07-07
0.176,1.073,78.79,-0.02469,0.3344,0.03326,0.07683,0.00495,-0.06305,MANGALAM,2024-07-13
0.176,1.073,78.79,-0.02469,0.3344,0.03326,0.07683,0.00495,-0.06305,MANGALAM,2024-07-20
0.176,1.073,78.79,-0.02469,0.3344,0.03326,0.07683,0.00495,-0.06305,MANGALAM,2024-07-27
0.176,1.073,78.79,-0.02469,0.3344,0.03326,0.07683,0.00495,-0.06305,MANGALAM,2024-08-03
0.176,1.073,78.79,-0.02469,0.3344,0.03326,0.07683,0.00495,-0.06305,MANGALAM,2024-08-10
0.176,1.073,78.79,-0.02469,0.3344,0.03326,0.07683,0.00495,-0.06305,MANGALAM,2024-08-17
,,78.79,0.00882,0.38615,0.06881,0.05638,,,MANGALAM,2024-08-24
,,78.79,0.00882,0.38615,0.06881,0.05638,,,MANGALAM,2024-09-01
,,78.79,0.00882,0.38615,0.06881,0.05638,,,MANGALAM,2024-09-08
,,78.79,0.00882,0.38615,0.06881,0.05638,,,MANGALAM,2024-09-15
,,78.79,0.00882,0.38615,0.06881,0.05638,,,MANGALAM,2024-09-21
,,78.79,0.00882,0.38615,0.06881,0.05638,,,MANGALAM,2024-09-28
,,78.79,0.00882,0.38615,0.06881,0.05638,,,MANGALAM,2024-10-05
,,78.79,0.00882,0.38615,0.06881,0.05638,,,MANGALAM,2024-10-12
,,78.79,0.00882,0.38615,0.06881,0.05638,,,MANGALAM,2024-10-19
