priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
3.4371169,1.6245644,10.153731,2.771,,KARURVYSYA,2024-07-07
3.3827047,1.5988462,9.987988,2.716,,KARURVYSYA,2024-07-13
3.5620832,1.6835316,10.527555,2.896,,KARURVYSYA,2024-07-20
3.6128194,1.7827557,10.491279,2.976,,KARURVYSYA,2024-07-27
3.5600524,1.7567178,10.342924,2.923,,KARURVYSYA,2024-08-03
3.48991,1.7219471,10.133428,2.853,,KARURVYSYA,2024-08-10
3.5230346,1.7384512,10.235377,2.827,,KARURVYSYA,2024-08-17
3.6296213,1.7821949,10.492924,2.975,,KARURVYSYA,2024-08-24
3.6150088,1.7803522,10.482075,2.971,,KARURVYSYA,2024-09-01
3.5482752,1.7508692,10.298775,2.911,,KARURVYSYA,2024-09-08
3.5250573,1.7394125,10.23621,2.888,,KARURVYSYA,2024-09-15
3.4139981,1.6839719,9.909948,2.776,,KARURVYSYA,2024-09-21
3.5292492,1.7402138,10.245754,2.89,,KARURVYSYA,2024-09-28
3.3886309,1.6719544,9.843867,2.751,,KARURVYSYA,2024-10-05
3.2319376,1.5946417,9.37983,2.594,,KARURVYSYA,2024-10-12
3.4476244,1.6371858,9.912908,2.625,,KARURVYSYA,2024-10-19
