earningsGrowth,revenueGrowth,symbol,Date
0.153,0.233,TVSMOTOR,2024-07-07
0.153,0.233,TVSMOTOR,2024-07-13
0.153,0.224,TVSMOTOR,2024-07-20
0.153,0.224,TVSMOTOR,2024-07-27
0.153,0.224,TVSMOTOR,2024-08-03
0.061,0.141,TVSMOTOR,2024-08-10
0.061,0.141,TVSMOTOR,2024-08-17
0.061,0.141,TVSMOTOR,2024-08-24
0.061,0.141,TVSMOTOR,2024-09-01
0.061,0.141,TVSMOTOR,2024-09-08
0.061,0.141,TVSMOTOR,2024-09-15
0.061,0.141,TVSMOTOR,2024-09-21
0.061,0.141,TVSMOTOR,2024-09-28
0.061,0.141,TVSMOTOR,2024-10-05
0.061,0.141,TVSMOTOR,2024-10-12
0.061,0.141,TVSMOTOR,2024-10-19
