earningsGrowth,revenueGrowth,symbol,Date
1.503,0.178,ELECTHERM,2024-07-07
1.503,0.178,ELECTHERM,2024-07-13
1.503,0.178,ELECTHERM,2024-07-20
1.503,0.178,ELECTHERM,2024-07-27
1.503,0.178,ELECTHERM,2024-08-03
1.503,0.178,ELECTHERM,2024-08-10
1.813,0.137,ELECTHERM,2024-08-17
1.813,0.137,ELECTHERM,2024-08-24
1.813,0.137,ELECTHERM,2024-09-01
1.813,0.137,ELECTHERM,2024-09-08
1.813,0.137,ELECTHERM,2024-09-15
1.813,0.137,ELECTHERM,2024-09-21
1.813,0.137,ELECTHERM,2024-09-28
1.813,0.137,ELECTHERM,2024-10-05
1.813,0.137,ELECTHERM,2024-10-12
1.813,0.137,ELECTHERM,2024-10-19
