priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
1.5493068,2.4727786,156.44444,1.887,21.33,STEELXIND,2024-07-07
1.4899173,2.3761854,150.33333,1.828,20.666,STEELXIND,2024-07-13
1.4162577,2.260274,143.0,1.758,19.871,STEELXIND,2024-07-20
1.5899938,2.4938533,157.77777,1.9,21.474,STEELXIND,2024-07-27
1.5112193,2.43941,154.33333,2.008,22.117,STEELXIND,2024-08-03
1.4198883,2.2901301,81.5,1.908,21.021,STEELXIND,2024-08-10
1.4090124,2.2760801,81.0,1.889,20.801,STEELXIND,2024-08-17
1.4611979,2.3480859,83.5625,1.947,21.446,STEELXIND,2024-08-24
1.5177326,2.4517035,87.25,2.016,22.208,STEELXIND,2024-09-01
1.4622854,2.3621356,84.0625,1.956,21.55,STEELXIND,2024-09-08
1.4622934,2.3586233,83.9375,1.954,21.524,STEELXIND,2024-09-15
1.3916173,2.2479804,80.0,1.88,20.711,STEELXIND,2024-09-21
1.3970534,2.2567616,80.31251,1.886,20.775,STEELXIND,2024-09-28
1.3655282,2.1970496,78.1875,1.846,20.337,STEELXIND,2024-10-05
1.3220403,2.1145065,75.25,1.791,19.73,STEELXIND,2024-10-12
1.3720531,2.2013032,57.904762,1.851,20.388,STEELXIND,2024-10-19
