dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
14.0,0.0648,0.3031,,,OCCL
14.0,0.0588,0.3031,7.0,2024-07-23,OCCL
14.0,0.0372,0.3031,7.0,2024-07-23,OCCL
14.0,0.0404,0.3031,7.0,2024-07-23,OCCL
14.0,0.041300002,0.3031,7.0,2024-07-23,OCCL
14.0,0.045700002,0.3031,7.0,2024-07-23,OCCL
14.0,0.047399998,0.3031,7.0,2024-07-23,OCCL
14.0,0.0479,0.3031,7.0,2024-07-23,OCCL
14.0,0.0504,0.3158,7.0,2024-07-23,OCCL
14.0,0.05,0.3158,7.0,2024-07-23,OCCL
14.0,0.0539,0.3158,7.0,2024-07-23,OCCL
14.0,0.052399997,0.3158,7.0,2024-07-23,OCCL
14.0,0.0535,0.3158,7.0,2024-07-23,OCCL
14.0,0.0543,0.3158,7.0,2024-07-23,OCCL
14.0,0.056599997,0.3158,7.0,2024-07-23,OCCL
14.0,0.049200002,0.3158,7.0,2024-07-23,OCCL
14.0,0.0512,0.3158,7.0,2024-07-23,OCCL
