priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
1.3464437,1.2804301,7.138173,0.92,3.842,ANDHRAPAP,2024-07-07
1.3053635,1.2411519,6.9159646,0.878,3.669,ANDHRAPAP,2024-07-13
1.2574317,1.1957823,6.662376,0.831,3.47,ANDHRAPAP,2024-07-20
1.2588675,1.1972809,6.605053,0.835,3.499,ANDHRAPAP,2024-07-27
1.2588675,1.1972809,6.670763,0.835,3.499,ANDHRAPAP,2024-07-27
1.2737764,1.2114605,6.7521367,0.85,3.561,ANDHRAPAP,2024-08-03
1.334782,1.1554774,8.786741,0.869,4.682,ANDHRAPAP,2024-08-10
1.2704781,1.0976038,8.346645,0.803,4.326,ANDHRAPAP,2024-08-17
1.3762778,1.1913991,9.065697,0.911,4.905,ANDHRAPAP,2024-08-24
1.3720312,1.1877229,9.033392,0.907,4.883,ANDHRAPAP,2024-09-01
1.369726,1.1857272,9.016773,0.904,4.87,ANDHRAPAP,2024-09-08
1.2849143,1.1123132,8.458467,0.82,4.413,ANDHRAPAP,2024-09-15
1.2612576,1.0907811,8.301358,0.795,4.279,ANDHRAPAP,2024-09-21
1.2952263,1.1207159,8.522364,0.829,4.466,ANDHRAPAP,2024-09-28
1.2661066,1.0957178,8.332268,0.8,4.31,ANDHRAPAP,2024-10-05
1.2422051,1.0753411,8.177316,0.777,4.183,ANDHRAPAP,2024-10-12
1.2306757,1.0649427,8.098243,0.765,4.119,ANDHRAPAP,2024-10-19
