priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
1.5634716,21.454544,2.8519638,1.56,46.402,PRAKASHSTL,2024-07-07
1.483978,20.204546,2.6858008,1.469,43.69,PRAKASHSTL,2024-07-13
1.4757868,20.045454,2.6646526,1.457,43.345,PRAKASHSTL,2024-07-20
1.5899374,21.840908,2.9033232,1.588,47.24,PRAKASHSTL,2024-07-27
1.763656,24.227272,3.2205439,1.762,52.416,PRAKASHSTL,2024-08-03
1.6263425,21.840908,2.9033232,1.588,47.24,PRAKASHSTL,2024-08-10
1.5039055,20.659092,4.287736,1.533,45.613,PRAKASHSTL,2024-08-17
1.7442544,21.181818,4.417062,1.742,92.808,PRAKASHSTL,2024-08-24
1.7217962,20.90909,4.339623,1.719,91.609,PRAKASHSTL,2024-09-01
1.7030811,20.68182,4.3127966,1.701,90.611,PRAKASHSTL,2024-09-08
1.7947888,21.772728,4.518868,1.788,95.25,PRAKASHSTL,2024-09-15
1.6806227,20.40909,4.235849,1.675,89.267,PRAKASHSTL,2024-09-21
1.6656518,20.15909,4.2037916,1.655,88.17,PRAKASHSTL,2024-09-28
1.6413231,19.909092,4.151659,1.634,87.074,PRAKASHSTL,2024-10-05
1.7068324,20.500002,4.2547174,1.683,89.666,PRAKASHSTL,2024-10-12
1.6545177,20.045454,4.1603775,1.645,87.672,PRAKASHSTL,2024-10-19
