dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
11.5,0.0456,0.45209998,,,NMDC
11.5,0.0467,0.45209998,5.75,2024-02-27,NMDC
11.5,0.050300002,0.45209998,5.75,2024-02-27,NMDC
11.5,0.0482,0.45209998,5.75,2024-02-27,NMDC
11.5,0.048699997,0.45209998,5.75,2024-02-27,NMDC
11.5,0.0519,0.45209998,5.75,2024-02-27,NMDC
11.5,0.0545,0.4278,5.75,2024-02-27,NMDC
11.5,0.0519,0.4278,5.75,2024-02-27,NMDC
11.5,0.051599998,0.4278,5.75,2024-02-27,NMDC
7.25,0.0344,0.42790002,1.5,2024-09-17,NMDC
7.25,0.032899998,0.42790002,1.5,2024-09-17,NMDC
7.25,0.0341,0.42790002,1.5,2024-09-17,NMDC
7.25,0.0308,0.42790002,1.5,2024-09-17,NMDC
7.25,0.0306,0.42790002,1.5,2024-09-17,NMDC
7.25,0.031,0.42790002,1.5,2024-09-17,NMDC
7.25,0.0324,0.42790002,1.5,2024-09-17,NMDC
