country,industry,sector,longBusinessSummary,symbol
India,Telecom Services,Communication Services,"Uniinfo Telecom Services Limited, together with its subsidiaries, provides support services and solutions for telecom equipment manufacturers, telecom operators, and IT service providers in India. The company offers electric vehicle (EV) charging station; e-surveillance; wireless network survey and planning; network equipment installation and commissioning; wireless network testing and optimization; site survey, layout designing, routing of RF/power/grounding/fiber cable, transmission connectivity, and integration and testing; managed services; and internet of things services. It also provides open RAN integration; routing and switching, and SD-WAN implementation and optimization services; core network and stack protocol testing; smart city turnkey; cloud computing and data center; and corporate training services. In addition, the company is involved in trading of goods. Uniinfo Telecom Services Limited was incorporated in 2010 and is headquartered in Indore, India.",UNIINFO
