dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
2.5,0.040700004,1.1468,2.5,2023-09-15,VARDHACRLC
2.5,0.0425,1.1468,,,VARDHACRLC
2.5,0.0396,1.1468,,,VARDHACRLC
2.5,0.039100002,1.1468,,,VARDHACRLC
2.5,0.0397,0.9398,,,VARDHACRLC
2.5,0.041100003,0.9398,,,VARDHACRLC
2.5,0.041500002,0.9398,,,VARDHACRLC
2.5,0.0399,0.9398,,,VARDHACRLC
2.0,0.033,0.9398,,,VARDHACRLC
2.0,0.0328,0.9398,,,VARDHACRLC
2.0,0.032,0.9398,,,VARDHACRLC
2.0,0.0337,0.9398,,,VARDHACRLC
2.0,0.0339,0.9398,,,VARDHACRLC
2.0,0.0335,0.9398,,,VARDHACRLC
2.0,0.0345,0.9398,,,VARDHACRLC
2.0,0.0347,0.9398,,,VARDHACRLC
