country,industry,sector,longBusinessSummary,symbol
India,Steel,Basic Materials,"JSW Steel Limited engages in the manufacture and sale of iron and steel products in India and internationally. It provides color coated steel products, color-coated roofing sheets, galvalume coil and sheets, aluminum-zinc sheets, galvanized corrugated sheets, tin plate products, lead-free coils and sheets, Al-Zn-Mg coated galvanized steel, multi-utility steel sheets, hot rolled and cold-rolled coils, cold rolled close annealed, electrical, coated steel products, TMT bars, wire rods, alloy steel products, and steel doors under the JSW Silveron+, JSW Radiance, JSW Everglow, JSW Colouron+, JSW Pragati+, JSW Vishwas, JSW Vishwas+, JSW Galvos, JSW Galveco, JSW Platina, JSW Neosteel, JSW Trusteel, JSW Avante, and JSW Magsure brands. The company is also involved in trades in steel and allied products, and iron ore products; logistic infrastructure, real estate, and mining; manufactures forged steel ball, slabs, plates, pipes, and double jointing; production of gaseous and liquid form of oxygen, nitrogen, argon, and other products recoverable from separation of air; scrap shredding; and operation of coke oven and pellet plant, and steel plant. Its products are used in automotive, general engineering, machinery, and projects and construction sectors. The company was formerly known as Jindal Vijayanagar Steel Limited and changed its name to JSW Steel Limited in June 2005. JSW Steel Limited was founded in 1982 and is based in Mumbai, India.",JSWSTEEL
