dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
6.3,0.0119,3.5593,6.3,2024-02-01,PURVA
6.3,0.0134000005,3.5593,6.3,2024-02-01,PURVA
6.3,0.0154,3.5593,6.3,2024-02-01,PURVA
6.3,0.014199999,3.5593,6.3,2024-02-01,PURVA
6.3,0.0136,3.5593,6.3,2024-02-01,PURVA
6.3,0.0136,3.5593,,,PURVA
6.3,0.0134000005,2.0,6.3,2024-02-01,PURVA
6.3,0.0136,2.0,6.3,2024-02-01,PURVA
6.3,0.0137,2.0,6.3,2024-02-01,PURVA
6.3,0.0143,2.0,6.3,2024-02-01,PURVA
6.3,0.0139,2.0,6.3,2024-02-01,PURVA
6.3,0.0145000005,2.0,6.3,2024-02-01,PURVA
6.3,0.0155,2.0,6.3,2024-02-01,PURVA
6.3,0.0164,2.0,6.3,2024-02-01,PURVA
6.3,0.016,2.0,6.3,2024-02-01,PURVA
6.3,0.0155,2.0,6.3,2024-02-01,PURVA
