priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
0.6688501,2.1125221,,1.344,10.01,AGSTRA,2024-07-07
0.67010725,2.1138232,,1.344,10.013,AGSTRA,2024-07-13
0.6586403,2.0776515,,1.333,9.929,AGSTRA,2024-07-20
0.77359915,2.393307,,1.472,9.054,AGSTRA,2024-07-27
0.774187,2.393307,,1.472,9.054,AGSTRA,2024-07-27
0.7137973,2.2012594,,1.41,8.671,AGSTRA,2024-08-03
0.76063055,2.3529716,,1.459,8.973,AGSTRA,2024-08-10
0.7632384,2.361039,,1.454,8.944,AGSTRA,2024-08-17
0.79554117,2.4609659,,1.494,9.189,AGSTRA,2024-08-24
0.86783427,2.6818984,,1.565,9.629,AGSTRA,2024-09-01
0.9385708,2.8997085,,1.636,10.064,AGSTRA,2024-09-08
0.93562275,2.8906004,,1.633,10.046,AGSTRA,2024-09-15
0.88129056,2.7211928,,1.578,9.708,AGSTRA,2024-09-21
0.8463561,2.6126783,,1.543,9.491,AGSTRA,2024-09-28
0.81634486,2.496617,,1.505,9.26,AGSTRA,2024-10-05
0.81235516,2.433642,,1.485,9.134,AGSTRA,2024-10-12
0.7924093,2.4219317,,1.481,9.111,AGSTRA,2024-10-19
