quickRatio,currentRatio,debtToEquity,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,symbol,Date
,,,-1.2158,0.34816003,0.00287,-0.91890997,,,METALFORGE,2024-07-07
,,,-1.2158,0.34816003,0.00287,-0.91890997,,,METALFORGE,2024-07-13
,,,,,,,,,METALFORGE,2024-07-20
,,,,,,,,,METALFORGE,2024-07-27
,,,,,,,,,METALFORGE,2024-08-03
,,,,,,,,,METALFORGE,2024-08-10
,,,,,,,,,METALFORGE,2024-08-17
,,,,,,,,,METALFORGE,2024-08-24
,,,,,,,,,METALFORGE,2024-09-01
,,,,,,,,,METALFORGE,2024-09-08
,,,,,,,,,METALFORGE,2024-09-15
,,,,,,,,,METALFORGE,2024-09-21
,,,,,,,,,METALFORGE,2024-09-28
,,,,,,,,,METALFORGE,2024-10-05
,,,,,,,,,METALFORGE,2024-10-12
,,,,,,,,,METALFORGE,2024-10-19
