dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
10.0,0.0069,0.22489999,10.0,2024-07-16,TTKHLTCARE
10.0,0.0069999998,0.22489999,,,TTKHLTCARE
10.0,0.0069,0.22489999,,,TTKHLTCARE
10.0,0.0068,0.22489999,,,TTKHLTCARE
10.0,0.0066000004,0.22489999,,,TTKHLTCARE
10.0,0.0061000003,0.22489999,,,TTKHLTCARE
10.0,0.0063,0.17940001,,,TTKHLTCARE
10.0,0.0062,0.17940001,,,TTKHLTCARE
10.0,0.0061000003,0.17940001,,,TTKHLTCARE
10.0,0.0058,0.17940001,,,TTKHLTCARE
10.0,0.0057,0.17940001,,,TTKHLTCARE
10.0,0.0058999998,0.17940001,,,TTKHLTCARE
10.0,0.006,0.17940001,,,TTKHLTCARE
