earningsGrowth,revenueGrowth,symbol,Date
-0.69,-0.126,SMLT,2024-07-07
-0.69,-0.126,SMLT,2024-07-13
-0.69,-0.126,SMLT,2024-07-20
-0.69,-0.126,SMLT,2024-07-27
-0.69,-0.126,SMLT,2024-08-03
-0.69,-0.126,SMLT,2024-08-10
-0.69,-0.126,SMLT,2024-08-17
-0.744,-0.504,SMLT,2024-08-24
-0.744,-0.504,SMLT,2024-09-01
-0.744,-0.504,SMLT,2024-09-08
-0.744,-0.504,SMLT,2024-09-15
-0.744,-0.504,SMLT,2024-09-21
-0.744,-0.504,SMLT,2024-09-28
-0.744,-0.504,SMLT,2024-10-05
-0.744,-0.504,SMLT,2024-10-12
-0.744,-0.504,SMLT,2024-10-19
