dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
5.0,0.016,0.17,,,GSPL
5.0,0.015700001,0.17,,,GSPL
5.0,0.0159,0.17,,,GSPL
5.0,0.0150999995,0.17,,,GSPL
5.0,0.0146,0.17,,,GSPL
5.0,0.0149,0.16600001,,,GSPL
5.0,0.015700001,0.16600001,,,GSPL
5.0,0.0148,0.16600001,,,GSPL
5.0,0.0113,0.16600001,,,GSPL
5.0,0.0112,0.16600001,,,GSPL
5.0,0.0119,0.16600001,,,GSPL
5.0,0.0124,0.16600001,,,GSPL
5.0,0.0117,0.16600001,,,GSPL
5.0,0.0121,0.16600001,,,GSPL
5.0,0.0125,0.16600001,,,GSPL
