country,industry,sector,longBusinessSummary,symbol
India,Confectioners,Consumer Defensive,"Davangere Sugar Company Limited manufactures and markets sugar and molasses in India. The company operates through Sugar, Co-Generation, Aviation, Distillery, and Others segments. It also engages in the co-generation of electricity related activities. In addition, the company is involved in production of ethanol products business, as well as engages in the aviation related businesses. Davangere Sugar Company Limited was incorporated in 1970 and is based in Bengaluru, India.",DAVANGERE
