quickRatio,currentRatio,debtToEquity,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,symbol,Date
1.751,4.694,13.972,0.00526,0.01685,0.00894,0.01264,0.04968,0.07093,DELPHIFX,2024-07-07
1.751,4.694,13.972,0.00526,0.01685,0.00894,0.01264,0.04968,0.07093,DELPHIFX,2024-07-13
1.751,4.694,13.972,0.00526,0.01685,0.00894,0.01264,0.04968,0.07093,DELPHIFX,2024-07-20
1.751,4.694,13.972,0.00526,0.01685,0.00894,0.01264,0.04968,0.07093,DELPHIFX,2024-07-27
1.751,4.694,13.972,0.00526,0.01685,0.00894,0.01264,0.04968,0.07093,DELPHIFX,2024-08-03
1.751,4.694,13.972,0.00526,0.01685,0.00894,0.01264,0.04968,0.07093,DELPHIFX,2024-08-10
1.751,4.694,13.972,0.00526,0.01685,0.00894,0.01264,0.04968,0.07093,DELPHIFX,2024-08-17
,,13.972,0.00546,0.01824,0.0094099995,0.0106,,,DELPHIFX,2024-08-24
,,13.972,0.00546,0.01824,0.0094099995,0.0106,,,DELPHIFX,2024-09-01
,,13.972,0.00546,0.01824,0.0094099995,0.0106,,,DELPHIFX,2024-09-08
,,13.972,0.00546,0.01824,0.0094099995,0.0106,,,DELPHIFX,2024-09-15
,,13.972,0.00546,0.01824,0.0094099995,0.0106,,,DELPHIFX,2024-09-21
,,13.972,0.00546,0.01824,0.0094099995,0.0106,,,DELPHIFX,2024-09-28
,,13.972,0.00546,0.01824,0.0094099995,0.0106,,,DELPHIFX,2024-10-05
,,13.972,0.00546,0.01824,0.0094099995,0.0106,,,DELPHIFX,2024-10-12
,,13.972,0.00546,0.01824,0.0094099995,0.0106,,,DELPHIFX,2024-10-19
