dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
100.0,0.019299999,0.77559996,150.0,2024-02-14,PGHL
100.0,0.0195,0.77559996,150.0,2024-02-14,PGHL
100.0,0.0194,0.77559996,150.0,2024-02-14,PGHL
100.0,0.019,0.77559996,150.0,2024-02-14,PGHL
100.0,0.0189,0.77559996,150.0,2024-02-14,PGHL
100.0,0.019199999,0.77559996,150.0,2024-02-14,PGHL
100.0,0.0196,0.77559996,50.0,2024-02-14,PGHL
100.0,0.0184,0.77559996,60.0,2024-11-28,PGHL
120.0,0.023,0.826,60.0,2024-11-28,PGHL
120.0,0.0228,0.826,60.0,2024-11-28,PGHL
120.0,0.0231,0.826,60.0,2024-11-28,PGHL
120.0,0.0235,0.826,60.0,2024-11-28,PGHL
120.0,0.0217,0.826,60.0,2024-11-28,PGHL
120.0,0.0225,0.826,60.0,2024-11-28,PGHL
120.0,0.0229,0.826,60.0,2024-11-28,PGHL
120.0,0.023,0.826,60.0,2024-11-28,PGHL
