priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
4.164608,2.9513366,109.86719,4.481,20.739,DREDGECORP,2024-07-07
3.90667,2.7685435,103.06249,4.237,19.608,DREDGECORP,2024-07-13
3.873644,2.7244718,102.059746,4.178,19.336,DREDGECORP,2024-07-20
3.7169933,2.634125,98.05859,4.057,18.777,DREDGECORP,2024-07-27
3.7286887,2.634125,98.05859,4.057,18.777,DREDGECORP,2024-07-27
3.3377867,2.3653922,88.46939,3.698,17.115,DREDGECORP,2024-08-03
3.1401095,2.1410463,80.015686,3.398,15.727,DREDGECORP,2024-08-10
2.959246,1.9729441,,3.456,19.377,DREDGECORP,2024-08-17
2.9129322,1.8649685,,3.358,18.827,DREDGECORP,2024-08-24
2.7611427,1.8457657,,3.329,18.666,DREDGECORP,2024-09-01
2.9041443,1.9386312,,3.468,19.444,DREDGECORP,2024-09-08
2.7702475,1.8518519,,3.339,18.717,DREDGECORP,2024-09-15
2.7904131,1.8584626,,3.348,18.772,DREDGECORP,2024-09-21
2.971174,1.9781908,,3.527,19.776,DREDGECORP,2024-09-28
3.2348852,2.1624527,,3.803,21.321,DREDGECORP,2024-10-05
3.7979496,2.4507027,,4.234,23.737,DREDGECORP,2024-10-12
3.3909109,2.2078886,,3.871,21.702,DREDGECORP,2024-10-19
