dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
75.0,0.0046,0.2816,,,LAXMIMACH
75.0,0.0047,0.2816,75.0,2024-07-24,LAXMIMACH
75.0,0.0047999998,0.2816,75.0,2024-07-24,LAXMIMACH
75.0,0.0049,0.36180001,75.0,2024-07-24,LAXMIMACH
75.0,0.0049,0.36180001,,,LAXMIMACH
75.0,0.005,0.36180001,75.0,2024-07-24,LAXMIMACH
75.0,0.0050999997,0.36180001,75.0,2024-07-24,LAXMIMACH
75.0,0.0047,0.36180001,75.0,2024-07-24,LAXMIMACH
75.0,0.0046,0.36180001,75.0,2024-07-24,LAXMIMACH
75.0,0.0042,0.36180001,75.0,2024-07-24,LAXMIMACH
75.0,0.0043,0.36180001,75.0,2024-07-24,LAXMIMACH
75.0,0.0044,0.36180001,75.0,2024-07-24,LAXMIMACH
75.0,0.0044,0.36180001,75.0,2024-07-24,LAXMIMACH
