earningsGrowth,revenueGrowth,symbol,Date
2.183,0.079,SYMPHONY,2024-07-07
2.183,0.079,SYMPHONY,2024-07-13
2.19,0.08,SYMPHONY,2024-07-20
2.19,0.08,SYMPHONY,2024-07-27
2.19,0.08,SYMPHONY,2024-08-03
2.709,0.758,SYMPHONY,2024-08-10
2.709,0.758,SYMPHONY,2024-08-17
2.709,0.758,SYMPHONY,2024-08-24
2.709,0.758,SYMPHONY,2024-09-01
2.709,0.758,SYMPHONY,2024-09-08
2.709,0.758,SYMPHONY,2024-09-15
2.709,0.758,SYMPHONY,2024-09-21
2.709,0.758,SYMPHONY,2024-09-28
2.709,0.758,SYMPHONY,2024-10-05
2.709,0.758,SYMPHONY,2024-10-12
2.709,0.758,SYMPHONY,2024-10-19
