priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
0.70889074,10.033882,35.58707,1.384,9.485,TVSHLTD,2024-07-07
0.68240464,9.669348,34.3254,1.358,9.308,TVSHLTD,2024-07-13
0.7287039,8.974962,31.847494,1.518,205.011,TVSHLTD,2024-07-20
0.77616173,9.563674,33.222675,1.526,206.121,TVSHLTD,2024-07-27
0.776952,9.563674,33.222675,1.526,206.121,TVSHLTD,2024-07-27
0.7831169,9.649373,34.24669,1.573,212.402,TVSHLTD,2024-08-03
0.8061127,9.932723,34.364372,1.568,211.794,TVSHLTD,2024-08-10
0.76443744,9.602464,33.222588,1.537,245.032,TVSHLTD,2024-08-17
0.76448685,9.60802,33.22298,1.539,245.404,TVSHLTD,2024-08-24
0.79066277,9.936996,34.363914,1.565,249.578,TVSHLTD,2024-09-01
0.80307925,10.084174,34.84284,1.577,251.445,TVSHLTD,2024-09-08
0.80833066,10.159046,35.211605,1.583,252.395,TVSHLTD,2024-09-15
0.7910198,9.941484,34.34559,1.565,249.635,TVSHLTD,2024-09-21
0.7944326,9.913524,34.24646,1.563,249.28,TVSHLTD,2024-09-28
0.736344,9.254323,32.05127,1.511,240.916,TVSHLTD,2024-10-05
0.75645405,9.500913,32.894756,1.53,244.045,TVSHLTD,2024-10-12
0.765303,9.618278,33.333168,1.54,245.534,TVSHLTD,2024-10-19
