country,industry,sector,longBusinessSummary,symbol
India,Engineering & Construction,Industrials,"Vishnu Prakash R Punglia Limited operates as an engineering, procurement, and construction company in India. The company designs and constructs infrastructure projects. It undertakes various works, including water supply and sewerage networks; railways, highways, and bridges; road and irrigation network projects; tunneling projects; and buildings and warehouses projects, as well as operation and maintenance activities. The company serves central and state government, local bodies, public sector companies, world bank projects, and private bodies. Vishnu Prakash R Punglia Limited was founded in 1986 and is based in Jodhpur, India.",VPRPL
